Data as of,Start Week,End Week,State,Condition Group,Condition,ICD10_codes,Age Group,Number of COVID-19 Deaths
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10/25/2020,2/1/2020,10/24/2020,SD,COVID-19,COVID-19,U071,0-24,
10/25/2020,2/1/2020,10/24/2020,SD,COVID-19,COVID-19,U071,25-34,
10/25/2020,2/1/2020,10/24/2020,SD,COVID-19,COVID-19,U071,35-44,
10/25/2020,2/1/2020,10/24/2020,SD,COVID-19,COVID-19,U071,45-54,23
10/25/2020,2/1/2020,10/24/2020,SD,COVID-19,COVID-19,U071,55-64,44
10/25/2020,2/1/2020,10/24/2020,SD,COVID-19,COVID-19,U071,65-74,61
10/25/2020,2/1/2020,10/24/2020,SD,COVID-19,COVID-19,U071,75-84,88
10/25/2020,2/1/2020,10/24/2020,SD,COVID-19,COVID-19,U071,85+,141
10/25/2020,2/1/2020,10/24/2020,SD,COVID-19,COVID-19,U071,Not stated,0
10/25/2020,2/1/2020,10/24/2020,SD,COVID-19,COVID-19,U071,All Ages,370
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Influenza and pneumonia,J09-J18,0-24,
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Influenza and pneumonia,J09-J18,25-34,
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Influenza and pneumonia,J09-J18,35-44,34
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Influenza and pneumonia,J09-J18,45-54,74
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Influenza and pneumonia,J09-J18,55-64,247
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Influenza and pneumonia,J09-J18,65-74,345
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Influenza and pneumonia,J09-J18,75-84,379
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Influenza and pneumonia,J09-J18,85+,268
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Influenza and pneumonia,J09-J18,Not stated,0
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Influenza and pneumonia,J09-J18,All Ages,1355
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,0-24,0
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,25-34,0
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,35-44,
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,45-54,
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,55-64,29
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,65-74,75
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,75-84,104
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,85+,48
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,Not stated,0
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,All Ages,262
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Adult respiratory distress syndrome,J80,0-24,0
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Adult respiratory distress syndrome,J80,25-34,
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Adult respiratory distress syndrome,J80,35-44,
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Adult respiratory distress syndrome,J80,45-54,29
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Adult respiratory distress syndrome,J80,55-64,71
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Adult respiratory distress syndrome,J80,65-74,79
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Adult respiratory distress syndrome,J80,75-84,65
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Adult respiratory distress syndrome,J80,85+,20
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Adult respiratory distress syndrome,J80,Not stated,0
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Adult respiratory distress syndrome,J80,All Ages,274
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Respiratory failure,J96,0-24,
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Respiratory failure,J96,25-34,
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Respiratory failure,J96,35-44,21
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Respiratory failure,J96,45-54,71
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Respiratory failure,J96,55-64,184
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Respiratory failure,J96,65-74,328
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Respiratory failure,J96,75-84,352
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Respiratory failure,J96,85+,189
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Respiratory failure,J96,Not stated,0
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Respiratory failure,J96,All Ages,1150
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Respiratory arrest,R09.2,0-24,0
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Respiratory arrest,R09.2,25-34,
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Respiratory arrest,R09.2,35-44,0
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Respiratory arrest,R09.2,45-54,
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Respiratory arrest,R09.2,55-64,
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Respiratory arrest,R09.2,65-74,
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Respiratory arrest,R09.2,75-84,10
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Respiratory arrest,R09.2,85+,
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Respiratory arrest,R09.2,Not stated,0
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Respiratory arrest,R09.2,All Ages,30
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",0-24,
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",25-34,
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",35-44,
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",45-54,
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",55-64,18
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",65-74,45
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",75-84,45
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",85+,24
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",Not stated,0
10/25/2020,2/1/2020,10/24/2020,TN,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",All Ages,141
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10/25/2020,2/1/2020,10/24/2020,TN,COVID-19,COVID-19,U071,0-24,
10/25/2020,2/1/2020,10/24/2020,TN,COVID-19,COVID-19,U071,25-34,21
10/25/2020,2/1/2020,10/24/2020,TN,COVID-19,COVID-19,U071,35-44,65
10/25/2020,2/1/2020,10/24/2020,TN,COVID-19,COVID-19,U071,45-54,150
10/25/2020,2/1/2020,10/24/2020,TN,COVID-19,COVID-19,U071,55-64,433
10/25/2020,2/1/2020,10/24/2020,TN,COVID-19,COVID-19,U071,65-74,706
10/25/2020,2/1/2020,10/24/2020,TN,COVID-19,COVID-19,U071,75-84,836
10/25/2020,2/1/2020,10/24/2020,TN,COVID-19,COVID-19,U071,85+,636
10/25/2020,2/1/2020,10/24/2020,TN,COVID-19,COVID-19,U071,Not stated,0
10/25/2020,2/1/2020,10/24/2020,TN,COVID-19,COVID-19,U071,All Ages,2856
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Influenza and pneumonia,J09-J18,0-24,22
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Influenza and pneumonia,J09-J18,25-34,97
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Influenza and pneumonia,J09-J18,35-44,274
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Influenza and pneumonia,J09-J18,45-54,746
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Influenza and pneumonia,J09-J18,55-64,1580
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Influenza and pneumonia,J09-J18,65-74,2310
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Influenza and pneumonia,J09-J18,75-84,2164
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Influenza and pneumonia,J09-J18,85+,1634
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Influenza and pneumonia,J09-J18,Not stated,0
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Influenza and pneumonia,J09-J18,All Ages,8827
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,0-24,
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,25-34,
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,35-44,14
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,45-54,40
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,55-64,134
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,65-74,312
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,75-84,390
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,85+,329
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,Not stated,0
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,All Ages,1226
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Adult respiratory distress syndrome,J80,0-24,
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Adult respiratory distress syndrome,J80,25-34,33
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Adult respiratory distress syndrome,J80,35-44,76
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Adult respiratory distress syndrome,J80,45-54,201
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Adult respiratory distress syndrome,J80,55-64,369
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Adult respiratory distress syndrome,J80,65-74,456
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Adult respiratory distress syndrome,J80,75-84,335
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Adult respiratory distress syndrome,J80,85+,140
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Adult respiratory distress syndrome,J80,Not stated,0
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Adult respiratory distress syndrome,J80,All Ages,1617
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Respiratory failure,J96,0-24,18
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Respiratory failure,J96,25-34,61
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Respiratory failure,J96,35-44,175
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Respiratory failure,J96,45-54,517
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Respiratory failure,J96,55-64,1091
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Respiratory failure,J96,65-74,1632
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Respiratory failure,J96,75-84,1581
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Respiratory failure,J96,85+,1155
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Respiratory failure,J96,Not stated,0
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Respiratory failure,J96,All Ages,6230
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Respiratory arrest,R09.2,0-24,
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Respiratory arrest,R09.2,25-34,
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Respiratory arrest,R09.2,35-44,
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Respiratory arrest,R09.2,45-54,
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Respiratory arrest,R09.2,55-64,33
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Respiratory arrest,R09.2,65-74,48
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Respiratory arrest,R09.2,75-84,50
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Respiratory arrest,R09.2,85+,43
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Respiratory arrest,R09.2,Not stated,0
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Respiratory arrest,R09.2,All Ages,190
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",0-24,
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",25-34,16
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",35-44,31
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",45-54,64
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",55-64,144
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",65-74,233
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",75-84,177
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",85+,147
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",Not stated,0
10/25/2020,2/1/2020,10/24/2020,TX,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",All Ages,818
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10/25/2020,2/1/2020,10/24/2020,TX,COVID-19,COVID-19,U071,0-24,61
10/25/2020,2/1/2020,10/24/2020,TX,COVID-19,COVID-19,U071,25-34,215
10/25/2020,2/1/2020,10/24/2020,TX,COVID-19,COVID-19,U071,35-44,576
10/25/2020,2/1/2020,10/24/2020,TX,COVID-19,COVID-19,U071,45-54,1488
10/25/2020,2/1/2020,10/24/2020,TX,COVID-19,COVID-19,U071,55-64,2967
10/25/2020,2/1/2020,10/24/2020,TX,COVID-19,COVID-19,U071,65-74,4332
10/25/2020,2/1/2020,10/24/2020,TX,COVID-19,COVID-19,U071,75-84,4333
10/25/2020,2/1/2020,10/24/2020,TX,COVID-19,COVID-19,U071,85+,3678
10/25/2020,2/1/2020,10/24/2020,TX,COVID-19,COVID-19,U071,Not stated,0
10/25/2020,2/1/2020,10/24/2020,TX,COVID-19,COVID-19,U071,All Ages,17650
10/25/2020,2/1/2020,10/24/2020,UT,Respiratory diseases,Influenza and pneumonia,J09-J18,0-24,0
10/25/2020,2/1/2020,10/24/2020,UT,Respiratory diseases,Influenza and pneumonia,J09-J18,25-34,
10/25/2020,2/1/2020,10/24/2020,UT,Respiratory diseases,Influenza and pneumonia,J09-J18,35-44,
10/25/2020,2/1/2020,10/24/2020,UT,Respiratory diseases,Influenza and pneumonia,J09-J18,45-54,15
10/25/2020,2/1/2020,10/24/2020,UT,Respiratory diseases,Influenza and pneumonia,J09-J18,55-64,36
10/25/2020,2/1/2020,10/24/2020,UT,Respiratory diseases,Influenza and pneumonia,J09-J18,65-74,65
10/25/2020,2/1/2020,10/24/2020,UT,Respiratory diseases,Influenza and pneumonia,J09-J18,75-84,52
10/25/2020,2/1/2020,10/24/2020,UT,Respiratory diseases,Influenza and pneumonia,J09-J18,85+,33
10/25/2020,2/1/2020,10/24/2020,UT,Respiratory diseases,Influenza and pneumonia,J09-J18,Not stated,0
10/25/2020,2/1/2020,10/24/2020,UT,Respiratory diseases,Influenza and pneumonia,J09-J18,All Ages,208
10/25/2020,2/1/2020,10/24/2020,UT,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,0-24,0
10/25/2020,2/1/2020,10/24/2020,UT,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,25-34,0
10/25/2020,2/1/2020,10/24/2020,UT,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,35-44,
10/25/2020,2/1/2020,10/24/2020,UT,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,45-54,
10/25/2020,2/1/2020,10/24/2020,UT,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,55-64,
10/25/2020,2/1/2020,10/24/2020,UT,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,65-74,16
10/25/2020,2/1/2020,10/24/2020,UT,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,75-84,
10/25/2020,2/1/2020,10/24/2020,UT,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,85+,
10/25/2020,2/1/2020,10/24/2020,UT,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,Not stated,0
10/25/2020,2/1/2020,10/24/2020,UT,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,All Ages,37
10/25/2020,2/1/2020,10/24/2020,UT,Respiratory diseases,Adult respiratory distress syndrome,J80,0-24,0
10/25/2020,2/1/2020,10/24/2020,UT,Respiratory diseases,Adult respiratory distress syndrome,J80,25-34,
10/25/2020,2/1/2020,10/24/2020,UT,Respiratory diseases,Adult respiratory distress syndrome,J80,35-44,
10/25/2020,2/1/2020,10/24/2020,UT,Respiratory diseases,Adult respiratory distress syndrome,J80,45-54,16
10/25/2020,2/1/2020,10/24/2020,UT,Respiratory diseases,Adult respiratory distress syndrome,J80,55-64,25
